timestamp_utc,timestamp_berlin,generation_lignite_mwh,generation_nuclear_mwh,generation_wind_offshore_mwh,generation_hydro_mwh,generation_other_conventional_mwh,generation_other_renewable_mwh,generation_biomass_mwh,generation_wind_onshore_mwh,generation_solar_mwh,generation_hard_coal_mwh,generation_pumped_storage_mwh,generation_natural_gas_mwh,load_total_mwh,load_residual_mwh,day_ahead_price_de_lu_eur_per_mwh
2025-02-25T08:00:00+00:00,2025-02-25T09:00:00+01:00,11311.5,,3209.5,1555.0,1640.0,105.0,4591.75,3556.5,10150.5,5902.0,1570.5,13193.5,65225.65,48309.15,153.73
2025-02-25T09:00:00+00:00,2025-02-25T10:00:00+01:00,11234.5,,3728.75,1509.75,1656.25,105.5,4364.5,3084.5,16496.5,5851.25,352.0,12174.0,65995.74,42685.99,140.36
2025-02-25T10:00:00+00:00,2025-02-25T11:00:00+01:00,11184.5,,3675.75,1493.25,1661.25,104.25,4137.25,3090.5,19897.25,5677.25,78.0,10976.75,65827.61,39164.11,126.75
2025-02-25T11:00:00+00:00,2025-02-25T12:00:00+01:00,11307.75,,3194.75,1410.25,1643.0,110.25,4016.25,2816.0,19637.0,5975.25,17.0,11575.5,64897.74,39249.99,124.63
2025-02-25T12:00:00+00:00,2025-02-25T13:00:00+01:00,11398.75,,2306.0,1387.25,1757.0,123.0,4028.0,2488.75,17045.75,6126.75,0.5,12192.75,64584.55,42744.05,125.81
2025-02-25T13:00:00+00:00,2025-02-25T14:00:00+01:00,11652.0,,1892.25,1417.5,1856.0,126.5,4116.75,2368.0,12889.25,6219.5,221.0,12633.0,63333.94,46184.44,134.38
2025-02-25T14:00:00+00:00,2025-02-25T15:00:00+01:00,11726.5,,1079.25,1453.5,1946.0,127.5,4297.25,2057.5,7939.75,6152.0,1310.5,13843.75,61904.33,50827.83,148.34
2025-02-25T15:00:00+00:00,2025-02-25T16:00:00+01:00,12143.0,,603.25,1668.25,2060.5,128.0,4583.0,1640.0,3402.0,6285.25,3337.0,14654.0,61565.05,55919.8,170.68
2025-02-25T16:00:00+00:00,2025-02-25T17:00:00+01:00,12497.5,,313.0,1950.0,2096.75,127.5,4840.0,1569.25,628.5,6449.25,4815.5,15542.0,63030.69,60519.94,207.97
2025-02-25T17:00:00+00:00,2025-02-25T18:00:00+01:00,12533.75,,218.5,2231.0,2164.5,127.25,4902.25,2047.0,48.5,6597.0,5216.0,16144.0,65240.35,62926.35,233.05
2025-02-25T18:00:00+00:00,2025-02-25T19:00:00+01:00,12633.75,,131.5,1810.0,2047.75,127.5,4848.0,2691.75,27.25,6585.75,4336.0,16026.0,64235.7,61385.2,188.09
2025-02-25T19:00:00+00:00,2025-02-25T20:00:00+01:00,12437.75,,80.0,1642.5,1929.0,126.25,4760.25,3094.0,9.75,6484.5,2868.75,15322.75,61049.08,57865.33,156.96
2025-02-25T20:00:00+00:00,2025-02-25T21:00:00+01:00,12198.25,,64.75,1541.5,1753.75,127.0,4560.0,3594.25,6.5,6444.75,969.75,15002.25,57942.13,54276.63,142.47
2025-02-25T21:00:00+00:00,2025-02-25T22:00:00+01:00,12190.0,,61.5,1480.75,1696.25,128.25,4356.5,3955.75,6.25,6434.25,542.5,14387.25,54440.69,50417.19,129.46
2025-02-25T22:00:00+00:00,2025-02-25T23:00:00+01:00,12178.25,,85.0,1421.0,1685.25,130.25,4224.75,4214.5,6.0,6393.75,116.25,13814.75,50704.6,46399.1,115.13
2025-02-25T23:00:00+00:00,2025-02-26T00:00:00+01:00,12195.25,,79.0,1385.0,1688.25,130.0,4126.5,4411.25,5.5,6313.0,63.25,11888.75,48576.59,44080.84,122.99
2025-02-26T00:00:00+00:00,2025-02-26T01:00:00+01:00,12191.0,,68.25,1389.25,1595.25,129.5,4101.5,4267.0,5.0,6295.25,62.0,11399.0,47283.52,42943.27,119.82
2025-02-26T01:00:00+00:00,2025-02-26T02:00:00+01:00,12195.5,,88.75,1395.5,1602.25,129.5,4084.25,4730.0,5.25,6300.25,31.25,11351.0,46330.62,41506.62,116.94
2025-02-26T02:00:00+00:00,2025-02-26T03:00:00+01:00,12196.25,,118.75,1395.25,1604.0,130.0,3997.5,5317.5,5.75,6300.25,70.0,11241.25,46808.06,41366.06,115.98
2025-02-26T03:00:00+00:00,2025-02-26T04:00:00+01:00,12213.0,,123.75,1406.75,1615.0,130.25,3977.75,6193.75,5.0,6300.75,48.75,11723.0,48132.44,41809.94,116.56
2025-02-26T04:00:00+00:00,2025-02-26T05:00:00+01:00,12253.0,,153.25,1483.75,1602.0,128.25,4175.0,6770.0,5.25,6318.0,33.5,12959.25,51616.03,44687.53,117.27
2025-02-26T05:00:00+00:00,2025-02-26T06:00:00+01:00,12153.5,,263.25,1648.75,1624.25,126.0,4509.75,7419.0,9.0,6379.75,927.5,14742.0,58613.84,50922.59,132.65
2025-02-26T06:00:00+00:00,2025-02-26T07:00:00+01:00,12210.25,,338.75,1716.0,1629.0,123.75,4794.75,7307.0,381.25,6423.5,2971.75,15185.5,63918.3,55891.3,159.93
2025-02-26T07:00:00+00:00,2025-02-26T08:00:00+01:00,12178.0,,435.75,1803.75,1630.25,116.75,4832.75,6941.5,2559.25,6474.75,4382.25,15303.5,66245.14,56308.64,175.19
2025-02-26T08:00:00+00:00,2025-02-26T09:00:00+01:00,12117.0,,453.25,1584.5,1630.0,124.0,4765.25,6365.25,5602.75,6461.0,2281.25,15310.75,67008.4,54587.15,160.22
2025-02-26T09:00:00+00:00,2025-02-26T10:00:00+01:00,12069.25,,500.5,1539.5,1610.0,124.25,4572.0,6209.25,8163.75,6499.0,1258.5,15223.25,67640.24,52766.74,141.37
2025-02-26T10:00:00+00:00,2025-02-26T11:00:00+01:00,12088.25,,508.5,1592.0,1591.5,125.0,4326.75,6470.25,9844.75,6493.0,965.25,14820.0,67612.26,50788.76,129.95
2025-02-26T11:00:00+00:00,2025-02-26T12:00:00+01:00,12124.0,,716.5,1546.25,1614.25,125.75,4132.0,6503.5,10010.5,6561.0,778.75,14326.5,67462.62,50232.12,120.53
2025-02-26T12:00:00+00:00,2025-02-26T13:00:00+01:00,12043.5,,682.25,1506.75,1616.25,131.25,4173.0,6544.5,9606.25,6593.75,1576.25,14453.75,66369.88,49536.88,119.89
2025-02-26T13:00:00+00:00,2025-02-26T14:00:00+01:00,12109.75,,678.5,1461.25,1596.5,132.5,4208.5,6838.25,8578.0,6599.75,520.25,15065.75,65012.8,48918.05,125.12
2025-02-26T14:00:00+00:00,2025-02-26T15:00:00+01:00,12191.75,,673.25,1519.75,1570.75,132.0,4271.0,6702.5,6721.25,6578.75,296.5,15258.5,64099.08,50002.08,132.9
2025-02-26T15:00:00+00:00,2025-02-26T16:00:00+01:00,12147.25,,618.5,1566.5,1622.75,132.25,4496.25,6394.25,3636.0,6571.25,1218.0,15559.5,63388.03,52739.28,149.75
2025-02-26T16:00:00+00:00,2025-02-26T17:00:00+01:00,12171.25,,442.5,1721.5,1793.75,131.25,4731.0,6407.25,657.75,6577.25,2690.0,15741.5,64667.22,57159.72,165.01
2025-02-26T17:00:00+00:00,2025-02-26T18:00:00+01:00,12164.25,,365.75,1821.25,1854.0,130.25,4843.0,7231.5,18.25,6579.5,3892.25,15783.75,66301.55,58686.05,172.57
2025-02-26T18:00:00+00:00,2025-02-26T19:00:00+01:00,12163.0,,669.5,1583.5,1715.25,131.0,4792.75,9089.75,13.25,6563.25,2986.0,15629.75,65559.35,55786.85,162.82
2025-02-26T19:00:00+00:00,2025-02-26T20:00:00+01:00,12130.0,,1412.25,1443.0,1654.25,131.0,4552.25,11266.0,8.75,6356.5,703.0,15497.0,62454.87,49767.87,147.38
2025-02-26T20:00:00+00:00,2025-02-26T21:00:00+01:00,12124.0,,2451.25,1421.25,1655.25,130.75,4301.75,12672.25,6.0,6230.25,90.25,12856.25,59378.86,44249.36,118.44
2025-02-26T21:00:00+00:00,2025-02-26T22:00:00+01:00,12222.5,,3231.25,1379.25,1608.5,130.5,4172.5,13352.25,6.25,6110.25,38.25,11027.25,56326.87,39737.12,120.94
2025-02-26T22:00:00+00:00,2025-02-26T23:00:00+01:00,12198.75,,3431.25,1376.0,1590.75,131.5,4045.75,13760.0,6.5,5763.5,34.0,9335.75,53416.28,36218.53,112.46
2025-02-26T23:00:00+00:00,2025-02-27T00:00:00+01:00,12167.0,,3010.75,1400.0,1697.0,132.0,3973.5,14260.25,6.25,5590.5,43.0,8817.5,50501.91,33224.66,101.48
2025-02-27T00:00:00+00:00,2025-02-27T01:00:00+01:00,12166.5,,3086.25,1440.5,1625.75,131.5,3958.75,14503.25,6.75,5828.25,1.25,8621.0,48818.31,31222.06,103.81
2025-02-27T01:00:00+00:00,2025-02-27T02:00:00+01:00,12134.75,,3229.0,1412.0,1622.0,131.5,3942.75,14434.5,7.5,5601.0,5.75,8557.25,48664.28,30993.28,101.24
2025-02-27T02:00:00+00:00,2025-02-27T03:00:00+01:00,12137.0,,3010.25,1417.0,1616.5,132.75,3921.25,14179.75,7.5,5490.75,2.0,8706.25,49289.32,32091.82,99.6
2025-02-27T03:00:00+00:00,2025-02-27T04:00:00+01:00,12163.75,,2742.75,1384.0,1690.5,133.0,3959.25,13568.5,6.75,5737.25,0.25,9148.5,50358.6,34040.6,100.43
2025-02-27T04:00:00+00:00,2025-02-27T05:00:00+01:00,12297.5,,2053.0,1436.0,1677.5,132.0,4017.0,12896.5,6.75,5920.0,72.75,10352.75,53142.1,38185.85,105.87
2025-02-27T05:00:00+00:00,2025-02-27T06:00:00+01:00,12229.75,,1759.25,1468.5,1675.75,129.75,4367.5,12272.0,13.25,6215.75,475.5,14028.5,59871.48,45826.98,115.18
2025-02-27T06:00:00+00:00,2025-02-27T07:00:00+01:00,12301.0,,1576.0,1483.0,1709.5,128.5,4675.75,11714.75,883.5,6342.5,1920.5,15302.0,64443.29,50269.04,152.32
2025-02-27T07:00:00+00:00,2025-02-27T08:00:00+01:00,12319.25,,1405.25,1617.0,1713.75,124.5,4697.75,10189.25,4984.0,6331.0,1599.5,15541.5,66636.8,50058.3,159.05
2025-02-27T08:00:00+00:00,2025-02-27T09:00:00+01:00,12322.5,,1324.5,1521.75,1721.0,130.75,4540.5,7811.25,9946.5,6177.0,788.0,15305.5,67060.28,47978.03,142.58
2025-02-27T09:00:00+00:00,2025-02-27T10:00:00+01:00,12284.0,,1140.25,1615.75,1727.0,133.25,4265.5,6518.25,14084.5,5945.5,212.25,14492.5,67250.74,45507.74,129.94
2025-02-27T10:00:00+00:00,2025-02-27T11:00:00+01:00,12283.5,,1001.5,1550.0,1727.25,132.75,4055.5,6320.5,16504.0,5676.75,86.75,12971.75,67623.01,43797.01,110.0
2025-02-27T11:00:00+00:00,2025-02-27T12:00:00+01:00,12288.25,,789.25,1557.25,1724.25,131.0,4001.25,6082.25,17197.0,5530.0,118.5,12634.75,65915.98,41847.48,101.1
2025-02-27T12:00:00+00:00,2025-02-27T13:00:00+01:00,12210.75,,835.0,1565.0,1735.25,132.25,3978.5,6103.25,16177.5,5486.75,193.0,12293.75,64954.51,41838.76,109.25
2025-02-27T13:00:00+00:00,2025-02-27T14:00:00+01:00,12268.5,,760.25,1432.25,1717.0,132.5,4043.25,5916.5,13982.75,5541.5,170.0,12611.75,63590.99,42931.49,110.0
2025-02-27T14:00:00+00:00,2025-02-27T15:00:00+01:00,12377.0,,619.5,1448.5,1647.5,132.25,4193.5,5087.5,10456.75,5813.25,230.25,14352.5,62526.28,46362.53,123.0
2025-02-27T15:00:00+00:00,2025-02-27T16:00:00+01:00,12380.0,,636.5,1539.0,1601.5,132.75,4525.25,4235.5,5606.5,6524.5,1279.75,15317.25,62605.45,52126.95,142.62
2025-02-27T16:00:00+00:00,2025-02-27T17:00:00+01:00,12640.25,,697.0,1585.0,1666.25,131.0,4788.0,4309.5,1100.0,6656.75,3668.0,15797.25,64082.99,57976.49,158.69
2025-02-27T17:00:00+00:00,2025-02-27T18:00:00+01:00,12772.75,,989.0,1630.25,1740.5,130.0,4859.25,4654.0,21.75,6720.5,4289.0,15896.25,66322.34,60657.59,174.71
2025-02-27T18:00:00+00:00,2025-02-27T19:00:00+01:00,12758.0,,1491.5,1604.75,1708.25,130.0,4837.5,4847.5,17.75,6681.5,4283.25,15850.0,65660.52,59303.77,163.17
2025-02-27T19:00:00+00:00,2025-02-27T20:00:00+01:00,12375.25,,1360.75,1489.75,1725.0,131.75,4709.0,5219.0,13.0,6379.5,2338.75,15687.25,62240.91,55648.16,144.61
2025-02-27T20:00:00+00:00,2025-02-27T21:00:00+01:00,12357.5,,1213.25,1459.25,1752.75,131.5,4499.5,5232.75,10.75,6321.5,878.5,15315.75,58739.91,52283.16,136.54
2025-02-27T21:00:00+00:00,2025-02-27T22:00:00+01:00,12354.25,,1404.0,1412.5,1739.75,132.75,4290.0,5310.0,5.75,6193.25,426.25,14531.25,55600.59,48880.84,124.69
2025-02-27T22:00:00+00:00,2025-02-27T23:00:00+01:00,12258.0,,1771.75,1363.25,1716.25,134.0,4105.0,5161.0,6.0,6185.0,28.25,12618.25,52363.88,45425.13,114.89
2025-02-27T23:00:00+00:00,2025-02-28T00:00:00+01:00,12360.75,,1654.75,1363.0,1796.25,134.25,3979.5,5357.5,6.0,6182.0,122.75,12834.25,49509.26,42491.01,115.47
2025-02-28T00:00:00+00:00,2025-02-28T01:00:00+01:00,12444.0,,1557.25,1360.75,1703.5,133.5,3922.25,5407.75,6.0,6150.75,64.5,12616.0,48409.02,41438.02,110.54
2025-02-28T01:00:00+00:00,2025-02-28T02:00:00+01:00,12455.25,,1513.5,1362.5,1706.25,133.5,3910.0,5328.75,6.0,6092.25,38.5,12207.75,48450.84,41602.59,109.38
2025-02-28T02:00:00+00:00,2025-02-28T03:00:00+01:00,12457.25,,1634.0,1358.0,1694.0,133.25,3932.0,5183.25,6.25,6077.5,69.0,12301.5,48702.15,41878.65,106.93
2025-02-28T03:00:00+00:00,2025-02-28T04:00:00+01:00,12478.25,,1879.25,1361.0,1704.75,134.5,3962.25,5195.25,6.25,6098.75,30.25,12950.0,49330.83,42250.08,112.03
2025-02-28T04:00:00+00:00,2025-02-28T05:00:00+01:00,12545.75,,1807.5,1373.75,1739.25,132.5,4045.25,5092.5,6.0,6099.5,59.0,13490.5,52070.08,45164.08,112.63
2025-02-28T05:00:00+00:00,2025-02-28T06:00:00+01:00,12522.5,,1702.75,1382.5,1757.5,129.75,4383.25,5097.5,10.25,6182.0,836.75,14925.0,58400.09,51589.59,135.99
2025-02-28T06:00:00+00:00,2025-02-28T07:00:00+01:00,12573.25,,1682.0,1443.25,1750.0,129.25,4675.0,5121.0,652.25,6207.0,2817.25,15425.25,63210.54,55755.29,150.0
2025-02-28T07:00:00+00:00,2025-02-28T08:00:00+01:00,12568.25,,1481.75,1497.75,1747.25,130.5,4703.0,4892.25,3567.75,6211.5,4157.0,15566.5,66084.6,56142.85,161.82
2025-02-28T08:00:00+00:00,2025-02-28T09:00:00+01:00,12548.5,,1491.0,1376.5,1751.25,129.0,4590.75,4638.25,7121.75,6191.0,1690.0,15324.25,66859.46,53608.46,145.5
2025-02-28T09:00:00+00:00,2025-02-28T10:00:00+01:00,12541.25,,1202.25,1472.0,1745.5,129.25,4289.5,4382.75,9994.5,6178.75,331.25,14205.0,67464.0,51884.5,127.7
2025-02-28T10:00:00+00:00,2025-02-28T11:00:00+01:00,12567.0,,1013.25,1436.25,1734.25,128.5,4128.25,4320.75,11849.5,6135.5,245.25,13971.75,67408.05,50224.55,115.97
2025-02-28T11:00:00+00:00,2025-02-28T12:00:00+01:00,12634.75,,1351.5,1435.5,1749.25,130.0,4042.5,4318.25,13420.25,6124.5,50.5,13203.0,67128.66,48038.66,109.51
2025-02-28T12:00:00+00:00,2025-02-28T13:00:00+01:00,12632.25,,1471.0,1481.0,1733.5,128.75,4019.75,4643.0,13655.5,6159.0,7.75,12568.25,65409.33,45639.83,108.57
2025-02-28T13:00:00+00:00,2025-02-28T14:00:00+01:00,12587.75,,1370.5,1451.5,1755.25,128.25,4053.25,5197.75,12264.75,6126.0,21.0,13000.75,63545.72,44712.72,111.58
2025-02-28T14:00:00+00:00,2025-02-28T15:00:00+01:00,12614.5,,1308.5,1396.0,1762.0,127.25,4168.0,5679.5,8971.25,6164.25,285.5,13982.5,62442.01,46482.76,125.57
2025-02-28T15:00:00+00:00,2025-02-28T16:00:00+01:00,12635.75,,1208.0,1426.25,1769.0,125.75,4465.5,5756.0,4512.25,6191.5,904.75,14976.5,62514.65,51038.4,135.05
2025-02-28T16:00:00+00:00,2025-02-28T17:00:00+01:00,12658.5,,1486.0,1553.75,1779.75,127.5,4783.75,5922.0,873.5,6212.0,3051.0,15627.75,63632.23,55350.73,152.85
2025-02-28T17:00:00+00:00,2025-02-28T18:00:00+01:00,12653.0,,1309.0,1589.0,1764.75,126.75,4886.25,6093.75,33.25,6254.0,4768.25,15704.0,65066.05,57630.05,161.24
2025-02-28T18:00:00+00:00,2025-02-28T19:00:00+01:00,12646.0,,1147.0,1564.0,1752.25,127.5,4864.0,6273.0,39.5,6243.25,5285.25,15617.5,63600.47,56140.97,158.86
2025-02-28T19:00:00+00:00,2025-02-28T20:00:00+01:00,12621.0,,1186.0,1461.75,1735.0,129.0,4717.0,6369.75,17.0,6231.5,2828.75,15459.25,60445.93,52873.18,143.96
2025-02-28T20:00:00+00:00,2025-02-28T21:00:00+01:00,12599.0,,1184.0,1376.5,1784.25,129.75,4429.0,6054.0,8.25,6165.25,292.5,14757.0,57244.31,49998.06,132.94
2025-02-28T21:00:00+00:00,2025-02-28T22:00:00+01:00,12618.75,,1004.75,1372.5,1766.0,130.75,4248.5,5770.75,11.5,6169.25,81.75,13335.25,54540.76,47753.76,127.43
2025-02-28T22:00:00+00:00,2025-02-28T23:00:00+01:00,12412.0,,700.5,1355.0,1749.75,131.5,4148.0,5086.0,10.0,6101.5,82.75,12023.0,50764.62,44968.12,119.03
2025-02-28T23:00:00+00:00,2025-03-01T00:00:00+01:00,12203.75,,514.25,1346.75,1788.0,131.54,4122.6,4522.25,10.23,6008.0,131.5,10424.0,47888.28,42841.55,128.19
2025-03-01T00:00:00+00:00,2025-03-01T01:00:00+01:00,12183.75,,597.5,1336.75,1752.5,131.78,4068.32,4251.75,8.54,6016.0,213.25,8760.75,46106.99,41249.2,120.38
2025-03-01T01:00:00+00:00,2025-03-01T02:00:00+01:00,12180.75,,642.75,1330.25,1725.75,132.31,3986.18,4156.25,6.82,6025.75,92.5,7958.0,45237.19,40431.37,117.09
2025-03-01T02:00:00+00:00,2025-03-01T03:00:00+01:00,12212.5,,673.0,1326.25,1733.75,132.37,3948.46,4109.25,6.85,6005.0,58.5,7940.25,44973.27,40184.17,112.15
2025-03-01T03:00:00+00:00,2025-03-01T04:00:00+01:00,12247.25,,595.5,1337.5,1753.25,131.05,3985.72,3923.0,6.87,6051.25,85.5,7950.0,45247.37,40722.0,109.75
2025-03-01T04:00:00+00:00,2025-03-01T05:00:00+01:00,12292.5,,625.0,1346.25,1761.5,131.0,4125.15,3718.0,6.81,6083.5,131.5,8105.5,45660.03,41310.22,114.38
2025-03-01T05:00:00+00:00,2025-03-01T06:00:00+01:00,12294.25,,597.5,1360.0,1771.0,131.13,4330.52,3769.75,12.76,6125.0,284.75,8224.0,46872.95,42492.93,118.86
2025-03-01T06:00:00+00:00,2025-03-01T07:00:00+01:00,12285.25,,570.0,1356.25,1772.0,130.24,4601.43,3535.0,755.87,6179.25,533.25,8478.5,49072.54,44211.67,135.79
2025-03-01T07:00:00+00:00,2025-03-01T08:00:00+01:00,12365.0,,554.75,1386.75,1805.25,129.6,4672.17,3075.75,3946.29,6180.5,1344.75,8594.25,52204.27,44627.48,138.79
2025-03-01T08:00:00+00:00,2025-03-01T09:00:00+01:00,12376.75,,685.5,1358.75,1810.5,128.38,4549.95,2757.5,8144.65,5931.0,829.75,8415.25,55124.58,43536.93,137.74
2025-03-01T09:00:00+00:00,2025-03-01T10:00:00+01:00,12364.0,,681.0,1402.0,1784.75,126.86,4300.46,2796.75,12421.18,5811.25,258.75,7824.75,57261.42,41362.48,125.08
2025-03-01T10:00:00+00:00,2025-03-01T11:00:00+01:00,12258.0,,594.25,1521.5,1773.75,125.0,4124.59,3235.75,16091.97,5658.75,117.75,6854.0,58838.61,38916.64,112.11
2025-03-01T11:00:00+00:00,2025-03-01T12:00:00+01:00,12253.75,,583.0,1544.0,1781.0,125.64,4034.42,3570.5,18086.57,5538.5,9.75,6773.25,57497.53,35257.46,102.21
2025-03-01T12:00:00+00:00,2025-03-01T13:00:00+01:00,12252.5,,734.0,1518.75,1774.0,124.82,4021.37,3895.5,17925.14,5326.5,2.75,6977.75,55340.48,32785.84,97.27
2025-03-01T13:00:00+00:00,2025-03-01T14:00:00+01:00,12253.25,,892.5,1499.25,1791.5,127.33,4035.51,4181.5,16240.14,5301.0,0.0,6714.25,54157.52,32843.38,99.39
2025-03-01T14:00:00+00:00,2025-03-01T15:00:00+01:00,12379.5,,1090.0,1414.5,1806.75,127.72,4118.78,4301.25,12130.52,5672.5,8.0,7198.5,53633.54,36111.77,109.23
2025-03-01T15:00:00+00:00,2025-03-01T16:00:00+01:00,12863.5,,1137.0,1352.75,1832.25,127.49,4437.43,4300.0,6250.38,6007.75,902.5,8959.0,53395.53,41708.16,125.41
2025-03-01T16:00:00+00:00,2025-03-01T17:00:00+01:00,13024.75,,1288.0,1449.5,1879.25,127.8,4777.97,4336.0,1276.88,6065.0,3332.25,9926.5,55636.0,48735.12,145.0
2025-03-01T17:00:00+00:00,2025-03-01T18:00:00+01:00,13170.5,,1289.0,1669.5,1877.75,127.67,4832.7,5345.25,56.88,6060.25,5595.5,10265.0,57923.0,51231.87,158.55
2025-03-01T18:00:00+00:00,2025-03-01T19:00:00+01:00,12568.75,,1270.5,1487.5,1868.5,127.64,4830.58,6403.75,36.54,6044.0,4627.0,10289.0,56783.2,49072.41,150.78
2025-03-01T19:00:00+00:00,2025-03-01T20:00:00+01:00,12340.25,,1722.5,1427.5,1865.5,127.55,4674.87,7209.75,12.02,6047.25,3183.5,10175.0,54041.29,45097.02,137.29
2025-03-01T20:00:00+00:00,2025-03-01T21:00:00+01:00,12344.5,,2165.0,1370.5,1839.5,127.55,4467.21,7435.0,11.16,6045.75,937.5,9818.75,52085.77,42474.61,128.6
2025-03-01T21:00:00+00:00,2025-03-01T22:00:00+01:00,12402.25,,2361.75,1368.5,1827.0,129.11,4316.75,7232.25,7.45,6052.0,424.0,9379.25,50763.69,41162.23,123.57
2025-03-01T22:00:00+00:00,2025-03-01T23:00:00+01:00,12194.5,,2492.25,1348.25,2073.0,130.1,4170.24,7148.25,6.85,6056.0,75.75,9287.5,48540.2,38892.85,119.92
2025-03-01T23:00:00+00:00,2025-03-02T00:00:00+01:00,12025.75,,2540.5,1335.0,2074.0,130.11,4143.09,7613.0,12.24,5967.25,121.25,8248.5,45611.94,35446.2,123.94
2025-03-02T00:00:00+00:00,2025-03-02T01:00:00+01:00,11637.0,,2815.75,1337.25,2073.75,129.41,4082.95,7598.75,8.47,5510.25,54.5,7372.0,44037.47,33614.49,107.54
2025-03-02T01:00:00+00:00,2025-03-02T02:00:00+01:00,11337.75,,2831.25,1575.5,2066.25,129.12,4067.55,7796.0,9.82,5085.25,612.25,7284.75,43037.86,32400.79,99.32
2025-03-02T02:00:00+00:00,2025-03-02T03:00:00+01:00,11327.5,,2810.5,1318.0,2064.75,129.37,4031.72,8202.5,6.84,4820.75,254.75,7001.0,43112.13,32092.28,93.01
2025-03-02T03:00:00+00:00,2025-03-02T04:00:00+01:00,11421.5,,2826.5,1443.75,2074.0,129.2,4038.24,8400.5,7.96,4419.5,341.0,7119.25,43774.99,32540.03,94.23
2025-03-02T04:00:00+00:00,2025-03-02T05:00:00+01:00,11538.75,,2659.0,1746.0,2055.25,128.62,4134.77,8688.75,7.82,4478.5,414.0,7345.0,43601.27,32245.69,93.98
2025-03-02T05:00:00+00:00,2025-03-02T06:00:00+01:00,11506.75,,2959.0,1356.25,2055.75,128.16,4211.62,8934.25,15.07,4517.5,86.75,7279.5,44125.2,32216.88,95.89
2025-03-02T06:00:00+00:00,2025-03-02T07:00:00+01:00,11514.25,,3094.25,1336.75,2043.75,128.05,4310.25,8308.75,1798.09,4589.5,43.5,7216.75,45525.98,32324.89,102.6
2025-03-02T07:00:00+00:00,2025-03-02T08:00:00+01:00,11518.75,,3277.75,1391.25,2014.0,128.61,4358.44,7376.0,9483.91,4556.0,88.25,6709.25,48366.01,28228.35,103.11
2025-03-02T08:00:00+00:00,2025-03-02T09:00:00+01:00,9917.5,,3491.75,1451.25,1995.75,128.56,4260.04,6531.5,19389.75,3204.5,191.25,5797.75,51778.38,22365.38,89.0
2025-03-02T09:00:00+00:00,2025-03-02T10:00:00+01:00,7461.25,,3727.0,1458.5,1949.0,128.27,4132.25,5638.75,27552.78,2142.5,103.0,4284.25,53222.09,16303.56,68.3
2025-03-02T10:00:00+00:00,2025-03-02T11:00:00+01:00,6514.5,,3700.0,1498.25,1913.5,128.65,4054.32,5164.75,34134.57,1875.75,52.25,3624.0,54345.82,11346.5,49.0
2025-03-02T11:00:00+00:00,2025-03-02T12:00:00+01:00,6167.0,,3660.5,1478.0,1903.25,129.13,3964.69,4626.0,37037.01,1712.25,97.5,3492.5,53189.89,7866.38,27.5
2025-03-02T12:00:00+00:00,2025-03-02T13:00:00+01:00,6196.5,,3722.5,1453.25,1911.0,126.98,3944.33,4201.5,35701.79,1679.25,4.25,3454.5,50471.64,6845.85,3.13
2025-03-02T13:00:00+00:00,2025-03-02T14:00:00+01:00,6213.5,,3656.25,1450.5,1991.0,126.17,3954.13,4718.0,30665.67,1647.25,106.5,3441.5,48556.61,9516.68,2.84
2025-03-02T14:00:00+00:00,2025-03-02T15:00:00+01:00,6852.25,,3706.0,1437.0,2015.75,126.25,4021.28,6293.0,23068.65,1911.75,14.25,3694.25,48314.77,15247.12,50.73
2025-03-02T15:00:00+00:00,2025-03-02T16:00:00+01:00,9861.5,,3633.25,1389.75,2069.75,124.21,4237.43,6553.5,12354.17,3694.0,122.0,5291.25,49094.78,26553.86,80.43
2025-03-02T16:00:00+00:00,2025-03-02T17:00:00+01:00,11990.75,,3830.0,1440.75,2099.75,125.54,4613.71,6325.0,2414.37,5124.0,2214.25,7396.75,52769.09,40199.72,126.55
2025-03-02T17:00:00+00:00,2025-03-02T18:00:00+01:00,12220.0,,3965.25,1610.75,2087.5,128.42,4833.19,6839.5,51.4,5551.5,5339.25,8136.25,55784.81,44928.66,143.09
2025-03-02T18:00:00+00:00,2025-03-02T19:00:00+01:00,12193.75,,4498.25,1541.75,2077.25,129.45,4795.06,7986.0,14.07,5703.5,4512.25,8224.5,55973.88,43475.57,146.1
2025-03-02T19:00:00+00:00,2025-03-02T20:00:00+01:00,12205.5,,4874.0,1465.75,2065.25,127.33,4673.45,8783.5,14.14,5879.75,2727.75,8264.5,53745.08,40073.44,132.98
2025-03-02T20:00:00+00:00,2025-03-02T21:00:00+01:00,12201.5,,5307.0,1356.5,2055.0,126.3,4476.56,9576.25,15.23,5745.75,1503.5,8058.75,52547.27,37648.79,120.0
2025-03-02T21:00:00+00:00,2025-03-02T22:00:00+01:00,12197.25,,5582.25,1372.25,2028.5,126.68,4340.48,9748.0,14.87,5764.5,1496.25,7835.25,51882.49,36537.37,120.79
2025-03-02T22:00:00+00:00,2025-03-02T23:00:00+01:00,12193.25,,5518.75,1393.0,2035.0,126.01,4206.48,10049.25,11.17,5753.5,514.75,7250.75,49875.56,34296.39,112.78
2025-03-02T23:00:00+00:00,2025-03-03T00:00:00+01:00,12100.5,,5974.75,1398.5,2025.75,126.58,4059.09,10226.0,6.96,5615.5,373.25,7053.5,47885.46,31677.74,108.01
